VegetableType,Distrcit,Rainfall,MaximumTemperature,MinimumTemperature, RelativeHumidity,Pressure,Extent,Production
beans,badulla,2331.969471,26.84,20.24,93.59,97.44,36.4,270.6
beans,badulla,682.6963429,29.14,22.65,83.6,97.75,60.8,504.5
beans,badulla,753.4799,28.93,22.51,84.74,97.73,58.3,477.8
beans,badulla,193.8309429,32.77,23.98,69.31,98.03,116.2,994.6
beans,badulla,569.5040714,29.66,22.83,81.8,97.79,65.6,548.9
beans,badulla,625.4873857,29.38,22.74,82.8,97.77,63.3,525.6
beans,badulla,809.9511429,28.78,22.38,84.93,97.71,56.8,459
beans,badulla,1177.565343,28.1,21.87,87.1,97.64,50.7,390.6
beans,badulla,1229.567543,27.99,21.8,87.31,97.63,49.7,385.4
beans,badulla,391.5165,30.86,23.26,77.59,97.87,81.5,758.2
beans,badulla,476.2372286,30.31,23.04,79.51,97.84,68.7,614.3
beans,badulla,449.9913429,30.49,23.31,78.91,97.85,75.3,636.5
beans,badulla,1337.956657,27.79,21.65,87.97,97.62,48.5,374.6
beans,badulla,598.582,29.5,22.78,82.25,97.75,64.5,538.5
beans,badulla,339.1967857,31.18,23.21,76.19,97.91,88.1,676.8
beans,badulla,396.0471,30.83,23.49,77.74,97.87,81.3,744.8
beans,badulla,434.2799286,30.6,23.36,78.42,97.86,77.6,659
beans,badulla,551.6954,29.77,22.89,81.32,97.79,66.8,559.9
beans,badulla,911.1130429,28.53,22.22,85.7,97.69,54.1,433.1
beans,badulla,688.7997714,29.14,22.65,83.62,97.75,60.7,501.9
beans,badulla,1564.3443,27.55,21.33,88.49,97.59,46.8,355
beans,badulla,775.5827286,28.89,22.45,84.15,97.72,57.7,472.5
beans,badulla,382.4704571,30.91,23.09,77.31,97.88,82.5,768.2
beans,badulla,461.2348714,30.42,23.07,79.17,97.84,70.6,629.6
beans,badulla,1234.614414,27.96,21.78,87.38,97.63,49.5,384.7
beans,badulla,2267.261043,26.97,20.47,93.22,97.47,37,274.4
beans,badulla,2087.459786,27.12,20.67,92.36,97.49,38.8,283.7
beans,badulla,650.6430286,29.27,22.69,86.77,97.66,51.6,402.2
beans,badulla,241.1161714,33.67,23.78,89.41,97.57,45.6,343.6
beans,badulla,1491.605229,27.59,21.44,72.59,97.96,102.4,857.9
beans,badulla,266.2468286,31.95,23.7,87.91,97.62,48.7,377.2
beans,badulla,726.8436286,29.03,22.57,75.4,97.92,91.4,689.3
beans,badulla,420.3010857,30.68,23.41,85.67,97.69,54.2,433.4
beans,badulla,291.0962429,31.62,23.57,94.11,97.39,33.8,248.7
beans,badulla,298.8950286,31.61,23.55,90.85,97.54,41.5,309.1
beans,badulla,233.6556286,33.84,23.8,89.33,97.58,45.6,344.4
beans,badulla,344.1205,31.13,23.2,79.43,97.84,69,616.9
beans,badulla,866.6415,28.6,22.29,91.53,97.52,41.1,303.1
beans,badulla,583.2732429,29.62,22.81,80.07,97.82,67.3,601.8
beans,badulla,308.0178143,31.48,23.54,81.84,97.79,65.6,548.5
beans,badulla,2646.198114,26.54,19.64,73.65,97.94,96.4,791.3
beans,badulla,670.1069714,29.18,22.67,88.11,97.61,48.1,370.5
beans,badulla,330.7216286,31.25,23.25,80.79,97.81,72.2,582
beans,badulla,723.9981143,29.05,22.58,72.02,97.98,105,880.9
beans,badulla,248.7953714,33.59,23.75,86.55,97.67,52.3,412.2
beans,badulla,1611.152143,27.48,21.25,86.85,97.65,51.5,400.6
beans,badulla,3527.865571,25.94,18.72,88.92,97.58,46.2,347.4
beans,badulla,4061.039886,25.47,17.85,95.63,97.32,32,241.1
beans,badulla,2860.272,26.35,19.34,82.86,97.77,63,524
beans,badulla,5600.423986,24.68,17.14,94.44,97.37,32.7,246.8
beans,badulla,2243.431971,26.98,20.47,90.8,97.54,41.7,309.4
beans,badulla,1482.356457,27.6,21.45,85.59,97.7,54.7,436.2
beans,badulla,278.5615571,31.8,23.62,87.03,97.64,50.9,393.2
beans,badulla,1256.5916,27.94,21.75,90.42,97.55,42.9,316
beans,badulla,1551.281714,27.55,21.37,82.95,97.79,62.6,521.7
beans,badulla,1831.929214,27.26,20.89,82.31,97.75,64.3,537.7
beans,badulla,462.6542714,30.4,23.06,79.32,97.84,69.8,624.1
beans,badulla,36.1082429,32.55,24.5,84.58,97.73,59,484.7
beans,badulla,1199.665586,28.06,21.83,83.67,97.74,60.3,498.4
beans,badulla,459.8939,30.44,23.08,81.23,97.8,67.1,566
beans,badulla,384.4656,30.91,23.09,72.59,97.96,102.5,861.6
beans,badulla,649.7605429,29.29,22.7,85.3,97.7,55.5,447.6
beans,badulla,428.6257571,30.64,23.38,80.26,97.82,70.6,600.2
beans,badulla,312.5936857,31.43,23.53,75.04,97.92,92.2,696.8
beans,badulla,230.7325286,34.01,23.82,85.64,97.69,54.4,434.2
beans,badulla,789.6635429,28.84,22.41,84.35,97.72,57.3,466.1
beans,badulla,483.1345286,30.21,23.02,79.74,97.83,68.1,607.5
beans,badulla,344.9390857,31.13,23.19,76.31,97.9,87,666.9
beans,badulla,377.3287286,30.92,23.11,77.23,97.88,83.3,768.9
beans,badulla,311.6787571,31.44,23.54,74.63,97.93,93.8,781.1
beans,badulla,1116.160986,28.13,21.92,86.93,97.65,51.2,398.5
beans,badulla,674.7513857,29.16,22.66,83.57,97.78,60.9,504.9
beans,badulla,634.2882286,29.33,22.73,82.95,97.77,62.8,523
beans,badulla,108.2449714,32.2,24.29,65.81,98.09,132,1147
beans,badulla,148.6305143,33.04,24.13,67.66,98.06,121.7,1058
beans,badulla,141.3987571,33.1,24.14,67.43,98.06,123.3,1081.7
beans,badulla,721.0142857,29.1,22.6,83.74,97.74,59.8,491.7
beans,badulla,1310.279757,27.85,21.67,87.87,97.62,48.9,378.8
beans,badulla,2855.903771,26.35,19.39,91.85,97.51,40.5,295.7
beans,badulla,276.1982286,31.84,23.62,73.11,97.96,100,832.4
beans,badulla,627.0403286,29.36,22.73,82.85,97.77,63.1,524
beans,badulla,1626.686429,27.46,21.2,88.72,97.59,46.4,350.6
beans,badulla,780.3546857,28.86,22.43,84.29,97.72,57.5,469.7
beans,badulla,4296.7441,25.31,17.54,94,97.39,34.2,252.9
beans,badulla,1644.787086,27.45,21.18,88.85,97.59,46.3,348.2
beans,badulla,5305.230229,24.8,17.23,95.18,97.33,32.5,242.5
beans,badulla,2321.684571,26.85,20.25,93.54,97.45,36.4,272
beans,badulla,477.5947143,30.28,23.03,79.54,97.83,68.4,609.4
beans,badulla,21.466,35.12,24.67,60.85,98.2,151.8,1459.3
beans,badulla,2411.225986,26.75,20.08,90.73,97.54,42.3,311.9
beans,badulla,467.5964714,30.33,23.05,79.4,97.84,69.2,619
beans,badulla,84.5587286,32.27,24.32,65.43,98.1,135,1160.8
beans,badulla,594.4627714,29.52,22.79,82.18,97.76,64.5,539.2
beans,badulla,15.1520429,35.34,24.87,59.55,98.23,159.1,1629.5
beans,badulla,223.9128143,34.17,23.86,71.15,97.99,109,933.6
beans,badulla,146.5247714,33.05,24.13,67.64,98.06,122,1074.3
beans,badulla,200.8572429,32.67,23.96,69.81,98.02,114.1,984.7
beans,badulla,13.6333143,35.47,24.91,58.63,98.25,159.1,1629.5
beans,badulla,672.5576571,29.17,22.66,83.55,97.78,61,506.5
beans,badulla,140.7992571,33.11,24.14,67.3,98.06,123.4,1086.3
beans,badulla,931.4551,28.5,22.21,85.74,97.69,53.8,430.8
beans,badulla,540.7148429,29.92,22.9,81.14,97.8,71.1,570.4
beans,badulla,2231.105429,27.03,20.5,92.97,97.47,37.8,275.8
beans,badulla,947.9189857,28.45,22.16,85.91,97.68,53.5,427.7
beans,badulla,341.4650429,31.15,23.2,76.23,97.9,87.7,674.2
beans,badulla,201.9233571,32.65,23.94,69.96,98.02,112.7,977.1
beans,badulla,318.1328571,31.35,23.51,75.04,97.93,92.4,697
beans,badulla,440.5051143,30.57,23.34,78.56,97.86,76.5,652.1
beans,badulla,1119.093686,28.13,21.91,86.94,97.65,51,398.1
beans,badulla,962.9714714,28.43,22.15,85.97,97.68,53.3,425.7
beans,badulla,549.6707286,29.79,22.89,81.28,97.79,66.8,561.4
beans,badulla,557.4585857,29.71,22.87,81.61,97.79,66.2,554.9
beans,badulla,730.9809286,28.99,22.56,84.57,97.73,59.1,485.9
beans,badulla,1247.265914,27.95,21.78,87.42,97.63,49.3,383.6
beans,badulla,853.7255,28.63,22.31,85.31,97.7,55.4,447
beans,badulla,465.5562714,30.36,23.05,79.39,97.84,69.2,620.3
beans,badulla,542.6272429,29.89,22.9,81.18,97.8,67.3,567.2
beans,badulla,185.7537571,32.83,24,69.06,98.04,116.8,997.4
beans,badulla,366.3943,30.95,23.14,77.04,97.89,83.6,704
beans,badulla,428.3164429,30.64,23.39,78.31,97.86,78.5,723.6
beans,badulla,527.6344571,29.96,22.92,80.91,97.8,71.8,574.4
beans,badulla,1623.291471,27.48,21.25,88.71,97.59,46.5,351
beans,badulla,389.7792286,30.89,23.27,77.36,97.88,82.2,764.7
beans,badulla,541.8153,29.9,22.9,81.16,97.8,71.1,567.3
beans,badulla,408.5360286,30.76,23.45,78.1,97.87,80.3,740.6
beans,badulla,660.9421429,29.22,22.67,83.44,97.78,61.1,507.6
beans,badulla,541.3634571,29.91,22.9,81.15,97.8,71.1,569.6
beans,badulla,890.5789,28.57,22.24,85.61,97.69,54.6,434.5
beans,badulla,212.6773429,34.3,23.9,70.77,98,110.7,940.8
beans,badulla,682.9940286,29.14,22.65,83.61,97.75,60.8,503.9
beans,badulla,1314.278586,27.84,21.67,87.88,97.62,48.8,378
beans,badulla,477.9762429,30.24,23.03,79.6,97.83,68.3,609.2
beans,badulla,3584.407471,25.89,18.55,90.29,97.55,43.3,319.6
beans,badulla,3794.945757,25.64,18.21,90.38,97.55,43,316.6
beans,badulla,4784.386729,25.14,17.39,94.31,97.37,32.8,247.1
beans,badulla,459.3283429,30.44,23.08,79.11,97.84,74.3,630.9
beans,badulla,354.3167571,31.05,23.18,76.5,97.9,85.4,717.3
beans,badulla,1351.421943,27.78,21.65,87.98,97.62,48.5,374.2
beans,badulla,1275.908543,27.9,21.71,87.74,97.62,48.9,380.7
beans,badulla,1269.953486,27.93,21.73,87.6,97.62,49.1,381.9
beans,badulla,2933.737171,26.24,19.19,92.06,97.5,39.5,292.7
beans,badulla,674.6941,29.17,22.66,83.56,97.78,60.9,505.6
beans,badulla,352.1493714,31.1,23.18,76.42,97.9,86.2,661.9
beans,badulla,446.3896143,30.52,23.32,78.7,97.85,75.6,644.6
beans,badulla,500.5308143,30.07,22.97,80.38,97.82,73.5,591.1
beans,badulla,876.7200571,28.58,22.26,85.51,97.7,54.8,438.8
beans,badulla,212.0705143,34.33,23.9,70.74,98,110.7,944.4
beans,badulla,221.4197143,34.25,23.88,71.12,98,110.1,936.8
beans,badulla,20.1595571,35.17,24.68,60.68,98.21,153.9,1461.1
beans,badulla,25.9470571,35.01,24.57,61.48,98.18,148.8,1456.3
beans,badulla,42.7588,32.49,24.43,64.08,98.14,141.7,1290.6
beans,badulla,75.0092143,32.31,24.34,65.36,98.11,136.9,1216.3
beans,badulla,1263.259214,27.94,21.74,87.59,97.63,49.1,382.4
beans,badulla,1072.630171,28.2,21.97,86.81,97.66,51.5,401.5
beans,badulla,241.3062,33.65,23.76,71.64,97.98,106,886.7
beans,badulla,315.3909429,31.4,23.52,74.87,97.93,93.1,700.1
beans,badulla,626.5459143,29.38,22.74,82.81,97.77,63.3,525.2
beans,badulla,1150.037786,28.11,21.89,87.04,97.64,50.9,393.1
beans,badulla,2206.230129,27.05,20.56,92.93,97.47,38.2,277.6
beans,badulla,1975.115729,27.16,20.78,89.93,97.56,44.1,333.6
beans,badulla,1592.655371,27.51,21.28,88.61,97.59,46.6,352.7
beans,badulla,899.6225286,28.55,22.24,85.65,97.69,54.3,434.2
beans,badulla,458.0917143,30.44,23.08,79.11,97.85,74.4,631.4
beans,badulla,766.3226,28.9,22.47,84,97.72,58,475.4
beans,badulla,639.5927286,29.31,22.71,83.05,97.78,62.3,520.7
beans,badulla,431.5701714,30.61,23.37,78.36,97.86,77.8,660.6
beans,badulla,332.7146143,31.23,23.24,76,97.91,89.9,680.8
beans,badulla,281.6034,31.75,23.6,73.24,97.96,98.8,823.4
beans,badulla,652.2239857,29.26,22.69,83.23,97.78,61.8,512.4
beans,badulla,603.6967286,29.48,22.77,82.3,97.75,64.4,537.7
beans,badulla,582.6635429,29.62,22.81,81.97,97.76,65.1,543
beans,badulla,177.1797143,32.89,24.04,68.22,98.04,118.1,999.9
beans,badulla,428.2473714,30.65,23.4,78.3,97.87,78.7,726.9
beans,badulla,783.6328286,28.85,22.42,84.32,97.72,57.4,469.6
beans,badulla,502.9970571,30.05,22.97,80.42,97.82,73.5,590.3
beans,badulla,427.0477429,30.67,23.4,78.29,97.87,78.8,728.4
beans,badulla,312.8445429,31.43,23.53,74.73,97.93,93.4,778.4
beans,badulla,285.0058571,31.74,23.6,73.29,97.95,97.9,817.5
beans,badulla,1126.192729,28.12,21.9,86.98,97.65,50.9,395.5
beans,badulla,2374.118286,26.77,20.12,93.82,97.43,35.4,263.7
beans,badulla,1455.620743,27.64,21.47,88.28,97.6,47.8,365.5
beans,badulla,208.0850571,34.62,23.91,70.59,98,111.6,962.2
beans,badulla,276.3147286,31.81,23.62,73.12,97.96,99.9,831.4
beans,badulla,3572.833514,25.9,18.66,90.28,97.55,43.3,320.2
beans,badulla,1385.792429,27.75,21.62,88.1,97.61,48.1,371.8
beans,badulla,917.2142,28.51,22.21,85.72,97.69,54,431.5
beans,badulla,1480.184186,27.61,21.45,88.31,97.6,47.4,361.6
beans,badulla,7208.066314,23.63,15.7,96.45,97.12,28.7,216
beans,badulla,2211.443943,27.04,20.56,92.94,97.47,38.1,276.8
beans,badulla,1119.228214,28.13,21.9,86.94,97.65,51,397.5
beans,badulla,538.2126857,29.92,22.9,81.14,97.8,71.2,570.9
beans,badulla,2378.25,26.76,20.1,93.92,97.42,35.2,262.3
beans,badulla,2819.046971,26.37,19.44,91.76,97.51,40.5,298.2
beans,badulla,2943.744186,26.23,19.18,92.17,97.5,39.5,291.9
beans,badulla,2242.137914,27.02,20.48,93.04,97.47,37.2,275
beans,badulla,822.6447429,28.76,22.37,84.99,97.71,56.6,454.3
beans,badulla,1031.108229,28.29,22.02,86.58,97.67,52.2,411.7
beans,badulla,2288.355786,26.95,20.38,93.23,97.46,37,273.5
beans,badulla,2180.193971,27.06,20.58,92.92,97.48,38.2,279.8
beans,badulla,932.8063143,28.48,22.21,85.75,97.69,53.8,430.6
beans,badulla,339.0714857,31.19,23.21,76.18,97.91,88.1,677.1
beans,badulla,1015.6695,28.34,22.08,86.45,97.67,52.6,415.5
beans,badulla,60.4582857,32.4,24.41,64.4,98.14,140.4,1280.4
beans,badulla,1428.180543,27.69,21.52,88.21,97.61,47.9,368.2
beans,badulla,2372.653314,26.78,20.12,93.78,97.43,35.9,264.9
beans,badulla,2016.550171,27.14,20.75,89.94,97.56,44,332.3
beans,badulla,593.1923571,29.53,22.79,82.14,97.76,64.5,539.8
beans,badulla,1107.904229,28.13,21.93,86.92,97.65,51.2,398.5
beans,badulla,2563.519157,26.69,19.89,91,97.53,41.5,308.3
beans,badulla,1872.178186,27.21,20.86,89.75,97.56,44.9,336.4
beans,badulla,399.6459143,30.78,23.46,77.88,97.87,81,743.9
beans,badulla,259.1484429,33.35,23.73,72.14,97.97,104.3,878.4
beans,badulla,400.1199714,30.78,23.46,77.91,97.87,80.7,743.8
beans,badulla,716.0980857,29.1,22.61,83.73,97.74,59.8,491.7
beans,badulla,536.7074286,29.92,22.91,81.12,97.8,71.2,571.1
beans,badulla,362.0959286,30.97,23.16,76.83,97.89,85,712.5
beans,badulla,289.1622,31.64,23.58,73.5,97.95,97,803.7
beans,badulla,203.8318143,32.65,23.93,70.09,98.01,112.2,970.8
beans,badulla,211.3804286,34.34,23.9,70.74,98,110.7,949.4
beans,badulla,162.2264429,32.95,24.07,68.08,98.05,118.7,1025.8
beans,badulla,824.0972429,28.73,22.37,85.01,97.71,56.2,452.9
beans,badulla,204.0496857,32.65,23.92,70.15,98.01,112,970.8
beans,badulla,611.6344857,29.46,22.76,82.47,97.75,64.2,534.9
beans,badulla,330.4638286,31.26,23.25,75.7,97.92,91.1,685.3
beans,badulla,435.5444429,30.6,23.36,78.43,97.86,77.5,658.6
beans,badulla,824.2115857,28.73,22.36,85.08,97.71,56,452.5
beans,badulla,552.3420286,29.76,22.89,81.38,97.79,66.8,559.8
beans,badulla,386.1508571,30.9,23.28,77.32,97.88,82.3,765.2
beans,badulla,322.8894429,31.34,23.51,75.12,97.92,91.9,692.4
beans,badulla,1853.702471,27.24,20.88,89.73,97.57,45.2,337.4
beans,badulla,199.8571,32.67,23.97,69.65,98.02,114.1,992.1
beans,badulla,129.2763286,31.99,24.21,66.53,98.08,126.4,1122.4
beans,badulla,238.6800286,33.69,23.79,71.41,97.99,106.9,887
beans,badulla,854.3138429,28.63,22.31,85.33,97.7,55.4,445.8
beans,badulla,703.6734286,29.11,22.62,83.69,97.74,60.1,495.6
beans,badulla,2418.827857,26.75,20.07,90.75,97.54,42,311.7
beans,badulla,1647.869343,27.42,21.15,88.92,97.58,46.2,347.3
beans,badulla,1678.5245,27.39,21.07,89.05,97.58,46.2,346.7
beans,badulla,521.4914143,29.99,22.94,80.82,97.81,72.2,580.1
beans,badulla,2036.269743,27.13,20.7,92.33,97.49,38.8,284.1
beans,badulla,889.1662286,28.58,22.25,85.6,97.7,54.7,435.5
beans,badulla,741.5867429,28.96,22.55,84.71,97.73,58.4,479.7
beans,badulla,1683.889986,27.37,21.04,89.22,97.58,45.9,345.3
beans,badulla,2729.322557,26.39,19.49,91.63,97.51,40.7,299.5
beans,badulla,166.6816286,32.94,24.05,68.09,98.05,118.5,1021.7
beans,badulla,401.5995143,30.77,23.45,78.02,97.87,80.7,742.1
beans,badulla,376.7364143,30.92,23.11,77.22,97.88,83.4,771.3
beans,badulla,232.4763714,33.85,23.81,71.3,97.99,108.1,903.8
beans,badulla,342.5562429,31.14,23.2,76.28,97.9,87.6,671.2
beans,badulla,650.1670286,29.29,22.7,83.16,97.78,62.2,514.8
beans,badulla,1063.677386,28.2,21.97,86.78,97.66,51.6,401.9
beans,badulla,661.1410714,29.21,22.67,83.48,97.78,61.1,507.2
beans,badulla,29.5805714,32.55,24.55,61.68,98.17,148.7,1448.9
beans,badulla,671.5694857,29.18,22.67,83.54,97.78,61,506.5
beans,badulla,61.6425857,32.36,24.4,64.51,98.13,140.2,1270
beans,badulla,391.0267571,30.87,23.26,77.52,97.87,81.7,763.8
beans,badulla,30.6230143,32.55,24.54,61.76,98.17,148.1,1448.9
beans,badulla,132.9394,33.29,24.18,66.78,98.07,125.1,1115.9
beans,badulla,613.6491,29.45,22.75,82.56,97.77,63.8,533.3
beans,badulla,991.4498857,28.38,22.12,86.35,97.67,52.9,420.1
beans,badulla,788.1604143,28.85,22.41,84.33,97.72,57.3,467.2
beans,badulla,1229.732314,27.97,21.79,87.36,97.63,49.5,385.4
beans,badulla,288.0081714,31.71,23.58,73.5,97.95,97.6,805.5
beans,badulla,135.7657,33.19,24.18,66.92,98.07,125,1110.8
beans,badulla,69.1581857,32.33,24.39,64.53,98.12,138.7,1249.3
beans,badulla,1038.462014,28.24,22,86.71,97.66,51.7,405.2
beans,badulla,1020.507286,28.33,22.06,86.47,97.67,52.6,415.1
beans,badulla,487.3199714,30.2,23.01,79.88,97.83,67.8,606.1
beans,badulla,784.0494857,28.85,22.41,84.32,97.72,57.4,467.3
beans,badulla,268.5160571,31.9,23.66,72.8,97.96,101.4,853.6
beans,badulla,614.2741,29.44,22.75,82.61,97.77,63.7,532.1
beans,badulla,526.5987714,29.96,22.93,80.9,97.8,71.8,575.8
beans,badulla,730.3038143,29,22.56,84.55,97.73,59.1,486.1
beans,badulla,638.8305429,29.31,22.71,82.98,97.78,62.3,521.4
beans,badulla,325.6839286,31.3,23.5,75.5,97.92,91.4,689.3
beans,badulla,137.3005714,33.17,24.16,67.06,98.07,124.5,1091.8
beans,badulla,264.0580714,31.96,23.71,72.27,97.97,103.7,876.7
beans,badulla,756.1701286,28.92,22.51,84.81,97.72,58.3,477.4
beans,badulla,346.3033857,31.12,23.19,76.34,97.9,86.9,666.4
beans,badulla,829.9300714,28.71,22.36,85.14,97.71,56,452.3
beans,badulla,700.8712857,29.12,22.63,83.67,97.74,60.3,496.1
beans,badulla,457.6646,30.45,23.09,79.1,97.85,74.5,632.2
beans,badulla,386.9149286,30.89,23.28,77.33,97.88,82.2,764.7
beans,badulla,571.9846857,29.65,22.83,81.88,97.76,65.6,546.5
beans,badulla,143.3913429,33.08,24.14,67.44,98.06,122.7,1079.4
beans,badulla,1226.712114,28.02,21.8,87.27,97.63,50,386.6
beans,badulla,3026.1818,26.22,19.12,92.25,97.5,39,288.7
beans,badulla,736.8824714,28.97,22.55,84.67,97.73,58.8,481.6
beans,badulla,4164.099643,25.37,17.65,93.93,97.42,34.3,254.5
beans,badulla,1479.119929,27.62,21.45,88.3,97.6,47.6,362.3
beans,badulla,723.8997714,29.05,22.59,83.82,97.74,59.7,490
beans,badulla,784.8900143,28.85,22.41,84.33,97.72,57.4,467.3
beans,badulla,1398.530657,27.74,21.6,88.14,97.61,48,370.1
beans,badulla,1804.5595,27.32,20.99,89.46,97.57,45.5,343.1
beans,badulla,187.5332,32.83,23.99,69.2,98.04,116.4,997.2
beans,badulla,3688.0362,25.74,18.51,90.33,97.55,43.1,318.4
beans,badulla,4341.0062,25.28,17.54,94.1,97.39,34.1,250.7
beans,badulla,1894.269529,27.19,20.82,89.88,97.56,44.7,335.2
beans,badulla,3206.368243,26.09,18.98,90.11,97.56,43.8,328.9
beans,badulla,78.2303714,32.3,24.33,65.36,98.11,136.8,1208.2
beans,badulla,1034.5432,28.27,22.02,86.61,97.66,51.9,410.9
beans,badulla,236.9634429,33.7,23.79,71.38,97.99,107.5,889.1
beans,badulla,725.1166143,29.04,22.58,83.84,97.74,59.5,488.3
beans,badulla,864.8673714,28.61,22.3,85.36,97.7,55.3,443.2
beans,badulla,918.7479143,28.5,22.21,85.73,97.69,53.9,431.3
beans,badulla,40.3149571,32.51,24.46,62.75,98.16,145.5,1297.6
beans,badulla,758.1571571,28.91,22.5,84.44,97.72,58.2,476.5
beans,badulla,1532.076757,27.57,21.37,88.45,97.6,47,356.1
beans,badulla,185.4933286,32.85,24.01,69.05,98.04,116.9,998
beans,badulla,825.242,28.72,22.36,85.1,97.71,56,452.4
beans,badulla,208.9,34.44,23.91,70.64,98,111.3,957.8
beans,badulla,1035.214414,28.26,22.01,86.69,97.66,51.8,408.6
beans,badulla,1036.188214,28.26,22.01,86.69,97.66,51.8,407.5
beans,badulla,325.8582286,31.28,23.26,75.59,97.92,91.4,685.9
beans,badulla,1376.109543,27.75,21.62,88.09,97.61,48.3,372.4
beans,badulla,1560.6052,27.55,21.35,88.48,97.59,96.8,355.2
beans,badulla,1167.9257,28.1,21.87,87.09,97.64,72.7,391.9
beans,badulla,640.2766714,29.31,22.7,83.05,97.78,66.8,520
beans,badulla,684.6405,29.14,22.65,83.62,97.75,62.8,503.3
beans,badulla,556.3298571,29.73,22.87,81.55,97.79,48.6,556.4
beans,badulla,562.1324571,29.7,22.87,81.64,97.79,89.1,553.8
beans,badulla,395.5593571,30.83,23.49,77.71,97.87,53.5,749.4
beans,badulla,494.8728571,30.1,22.99,80.1,97.82,75.9,601.4
beans,badulla,394.4580714,30.84,23.26,77.69,97.87,74.7,752.6
beans,badulla,590.2371571,29.57,22.8,82.1,97.76,52.6,540.8
beans,badulla,280.2631143,31.78,23.6,73.23,97.96,42.8,827.9
beans,badulla,368.1022857,30.94,23.14,77.1,97.89,71.7,703.3
beans,badulla,284.1462286,31.74,23.6,73.27,97.95,46.2,819.7
beans,badulla,618.2464714,29.43,22.75,82.69,97.77,45.8,528.2
beans,badulla,332.7419571,31.23,23.24,76.07,97.91,38.6,680.4
beans,badulla,261.7149571,33.32,23.71,72.25,97.97,57.6,876.8
beans,badulla,604.8983857,29.47,22.77,82.33,97.75,53,536.9
beans,badulla,806.9454286,28.8,22.38,84.89,97.72,36.9,461.1
beans,badulla,984.9121143,28.39,22.13,86.34,97.67,38.4,421.1
beans,badulla,492.0640714,30.19,23,79.96,97.83,60.1,605.4
beans,badulla,153.185,32.98,24.13,67.7,98.06,47.8,1053.6
beans,badulla,276.0036429,31.84,23.63,73.1,97.96,46.2,833.7
beans,badulla,250.6640714,33.53,23.75,71.94,97.98,36.3,881.9
beans,badulla,721.2022714,29.07,22.6,83.76,97.74,56.2,490.8
beans,badulla,938.1138,28.47,22.18,85.85,97.68,104.2,428.6
beans,badulla,662.1602571,29.21,22.67,83.51,97.78,101.4,507.2
beans,badulla,512.3499714,30.03,22.95,80.66,97.81,115.5,584.9
beans,badulla,1022.248043,28.33,22.05,86.5,97.67,55.9,415
beans,badulla,729.5268714,29.01,22.57,84.54,97.73,53.5,486.3
beans,badulla,1355.204429,27.77,21.64,88.04,97.62,44.7,373.5
beans,badulla,2022.004471,27.13,20.71,92.28,97.5,138.7,286.8
beans,badulla,752.9499714,28.94,22.52,84.74,97.73,43.5,478.5
beans,badulla,3086.215971,26.19,19.02,89.95,97.56,81,331.3
beans,badulla,460.9378571,30.42,23.07,79.15,97.84,81.7,629.6
beans,badulla,807.6176857,28.79,22.38,84.91,97.71,122.5,460.2
beans,badulla,492.8624571,30.14,22.99,80.04,97.82,93.3,603.7
beans,badulla,3821.5966,25.6,18.2,90.38,97.55,42.9,316.2
beans,badulla,493.3353,30.13,22.99,80.06,97.82,67.5,603.7
beans,badulla,726.7364571,29.03,22.58,84.46,97.74,59.4,488.3
beans,badulla,201.6127857,32.65,23.94,69.91,98.02,113.1,981.7
beans,badulla,15.8040143,35.27,24.79,59.67,98.23,157.6,1466.2
beans,badulla,372.4032571,30.93,23.14,77.15,97.89,83.4,701.1
